User_Id,Combined_Genre,Score
8262,black metal,94
8247,brutal death metal,90
8058,death metal,82
6143,gothic metal|doom metal,99
3018,extreme power metal,90
7772,death metal,75
7954,death metal|thrash metal,80
7671,heavy metal,93
8265,modern thrash metal|melodic death metal,93
7954,heavy metal,72
2784,black metal,70
6171,,70
8007,doom metal,90
5216,,60
8197,viking folk metal,96
6213,black metal,47
8159,,84
5216,blues rock|stoner metal|psychedelic hard rock,70
2784,black metal,85
8266,deathcore,95
7314,pagan metal,86
8058,black metal,85
6221,black metal,78
8267,heavy metal|thrash metal,75
3143,death metal|thrash metal,98
8078,black metal,45
8078,black metal,90
8267,glam metal|hard rock|heavy metal,86
8267,heavy metal|first wave of black metal,80
3018,power metal|heavy metal,80
8058,heavy metal,74
7894,death metal,0
6932,black metal,93
7954,heavy metal,92
8132,atmospheric black metal|post-rock,100
8195,industrial metal,96
8268,death metal|thrash metal,98
8269,atmospheric rock,93
2580,death doom metal,75
2580,funeral doom metal,80
7748,technical death metal,80
8195,thrash metal,30
8085,heavy metal,86
8270,doom metal,90
8058,first wave of black metal,61
7884,,62
6554,black metal,85
5273,,90
8195,thrash metal,73
8085,deathcore,85
8195,,88
8078,black metal,95
7867,,0
7643,melodic death metal|doom metal,65
7643,pagan folk metal,90
7915,black metal,50
6331,death metal,87
8163,deathcore|symphonic metal,24
8267,progressive rock,83
4186,black metal,93
3143,heavy metal,97
7874,progressive metal,75
7874,progressive metal,84
7874,black metal|death metal,77
7874,progressive metal,86
7874,epic doom metal,47
7874,progressive rock,58
7874,extreme progressive metal,76
7874,extreme progressive metal,63
7874,extreme progressive metal,82
7874,extreme progressive metal,56
7874,extreme progressive metal,72
8267,technical thrash metal,96
8267,thrash metal,95
8271,,90
7333,black metal|death metal,95
5772,death metal,76
7867,symphonic black metal,90
8113,,82
7398,bay area thrash metal,100
7411,,40
3474,black metal,100
8272,progressive metal,91
6580,heavy metal|power metal,89
7247,thrash metal,89
8267,teutonic thrash metal,80
8058,,35
8267,death metal,91
3018,gothenburg metal,30
8075,thrash metal,70
7954,noise,21
8267,heavy metal|hard rock,80
8267,melodic death metal,88
8058,,75
2784,black metal,95
7740,death metal,80
8078,black metal,55
7999,black metal|industrial metal,90
8058,heavy metal|hard rock,84
5216,,67
7390,,93
8058,death metal|thrash metal,84
8205,depressive black metal,13
8058,black metal,100
7988,doom metal,70
7894,gothenburg metal,0
8085,death metal,38
8273,black metal,100
8274,,86
8267,heavy metal|first wave of black metal,99
7894,death metal,0
7894,grindcore,0
7954,heavy metal,80
8267,heavy metal|hard rock,100
7993,brutal death metal,30
7867,black metal,100
8275,black metal,80
2856,us power metal,95
8186,industrial black metal,85
8075,thrash metal,82
7919,technical death metal|melodic death metal,80
6376,psychedelic doom metal|stoner rock,85
8267,progressive rock,94
7915,doom metal,70
7919,death metal|thrash metal,100
5216,,57
8198,brutal death metal,85
6213,death metal|thrash metal,71
8267,death metal,92
8132,,6
6213,death doom metal,51
7411,black metal,5
8267,heavy metal|hard rock,88
2784,black metal,85
7772,death metal,70
8195,death metal,79
7808,black metal,97
1503,thrash metal|death metal,100
8272,heavy metal,95
8125,blackened thrash metal|blackened death metal,81
8276,folk metal|post-metal,92
7952,heavy metal|psychedelic rock,94
7952,stoner metal,82
7419,technical death metal|technical deathcore,85
752,psychedelic doom metal|ambient doom metal|drone doom metal,75
8267,brutal death metal|technical death metal,94
7952,doom metal,100
6580,heavy metal|progressive metal,96
8125,black metal,83
7413,black metal,80
2784,black metal|experimental black metal,77
5216,death metal,68
5216,,62
8186,dark ambient|drone,70
7247,thrash metal|speed metal,86
8075,thrash metal,84
6580,heavy metal,85
7748,black metal,70
6006,heavy metal,85
8267,thrash metal,92
8267,heavy metal,92
8267,progressive metal,94
6688,brutal death metal|technical death metal,90
7315,black metal,94
8277,death metal,99
8030,black metal,97
8266,black metal,90
6358,heavy metal|power metal,66
7867,symphonic black metal|depressive black metal|atmospheric black metal,0
1318,death metal|thrash metal,88
8195,death metal|thrash metal,97
7988,,96
5273,black metal|post-metal|sludge metal,90
752,,100
5216,death metal,53
8267,heavy metal|first wave of black metal,100
2689,,63
8089,doom metal|stoner metal,100
8264,black metal,68
6143,atmospheric black metal|neofolk,53
7970,,87
8058,black metal,85
3018,heavy metal,80
5216,death metal,65
1152,,57
752,heavy metal,90
8278,gothenburg metal,7
8058,black metal,90
8279,thrash metal,95
2784,black metal,98
8267,heavy metal,52
7867,,80
8280,atmospheric rock,25
8267,thrash metal,91
8281,,92
5484,ambient,50
5484,black metal|death metal,85
7854,death metal,75
8282,,70
1316,heavy metal,82
8267,thrash metal,68
1316,blues rock|stoner metal|psychedelic hard rock,84
8265,melodic metalcore,96
8283,,75
7327,black metal,85
5325,progressive metal,94
2875,,55
2875,folk doom metal|death doom metal,55
2875,black metal,50
2875,blackened death metal,70
5216,doom metal|heavy metal,80
5216,,72
1316,folk metal|power metal,83
2075,,99
8108,extreme power metal|melodic death metal,50
2125,black metal,60
752,heavy metal,55
2303,heavy metal,86
2303,death metal,81
2303,doom metal,60
2680,death metal,70
5216,death metal,80
5216,hard rock,72
2784,black metal|accustic,60
6132,folk metal,82
6554,folk metal|black metal,80
6132,,41
6132,gothic metal,76
6132,,75
6132,,78
6132,heavy metal,76
6132,gothenburg metal,73
6132,,68
6132,progressive metal,47
2075,melodic death metal|thrash metal,72
8125,dark ambient|drone,15
7740,,95
8267,progressive rock,89
8284,technical death metal|melodic death metal,100
6132,folk metal,87
6132,folk metal,96
6132,folk metal,79
6132,,68
6132,symphonic metal,33
7993,thrash metal,70
6132,symphonic progressive metal,61
6132,heavy metal,62
6132,,62
6132,power metal|thrash metal,72
6132,power metal,87
6132,power metal,85
6132,power metal,97
6132,heavy metal,57
6132,doom metal|blackened sludge metal,59
6143,black metal,88
6132,,77
6132,,72
6132,heavy metal|power metal,82
6132,heavy metal,77
6132,progressive metal,87
6132,symphonic metal,85
5484,death metal,50
2784,,70
7867,extreme gothic metal|symphonic metal,30
7867,melodic black metal,100
8285,melodic death metal,85
6919,death metal,90
8267,thrash metal,84
7727,technical death metal,35
6132,,85
6132,progressive metal,96
6132,power metal,82
6132,avantgarde metal,79
6132,gothic metal|progressive rock,76
7698,heavy metal,52
6132,gothic metal|progressive rock,42
6132,progressive metal,82
6132,black metal|death metal|folk metal,57
6132,,92
2348,,85
6132,,82
6132,heavy metal|us power metal,38
6132,power metal,60
6132,progressive metal,71
6132,progressive metal,99
6132,progressive metal,92
6132,death metal,60
6132,heavy metal|psychedelic rock,85
6132,pagan folk metal,70
6132,melodic thrash metal,81
6132,gothic metal,90
6132,symphonic metal,86
6132,,63
6132,progressive metal,70
6132,,67
6132,folk metal,97
6132,power metal,77
6132,doom metal|stoner metal,80
6132,,78
6132,heavy metal|hard rock,75
6132,power metal,72
6132,symphonic death metal,92
6132,melodic death metal|oriental folk metal,66
6132,,96
6132,heavy metal,72
6132,death metal,47
6580,power metal|heavy metal,90
6132,heavy metal,50
7689,viking folk metal,80
7247,thrash metal,85
8091,atmospheric black metal|neofolk,100
6132,,92
6132,heavy metal,67
8267,death metal,69
8267,progressive rock,89
5273,symphonic power metal,94
1503,blackened thrash metal,90
1503,thrash metal,60
8193,heavy metal,69
1503,death metal,70
1503,,80
8125,extreme progressive metal|technical death metal,67
8042,epic doom metal,82
7954,heavy metal,76
7919,technical death metal,85
8132,death metal|thrash metal,8
7954,melodic black metal|extreme power metal|folk metal,85
5484,dark ambient|drone,80
6795,heavy metal,89
8267,heavy metal|hard rock,92
5267,heavy metal,80
7390,heavy metal,90
7424,heavy metal|power metal|progressive metal,76
7413,death metal,69
5216,death doom metal,65
5216,death metal,73
7867,,95
7993,,90
2126,black metal,75
2126,black metal,80
2126,death metal,85
2126,black metal,90
2126,,40
2126,death metal,85
2126,black metal,62
2126,death metal,85
2126,black metal,78
2126,brutal death metal,62
2126,thrash metal,57
2126,thrash metal|death metal,80
2126,thrash metal,83
3885,power metal|heavy metal,80
3885,power metal,75
3885,power metal,75
3885,power metal,85
3885,thrash metal,70
3885,heavy metal,80
3885,symphonic metal,90
3885,power metal,70
3885,power metal,70
3885,progressive metal,85
3885,symphonic metal,75
3885,heavy metal,85
3885,progressive metal,80
3885,power metal,80
3885,power metal|heavy metal,75
3885,death doom metal|blackened doom metal,80
3885,symphonic power metal,80
3885,,80
3885,thrash metal|heavy metal|power metal,75
5721,thrash metal,65
5721,,90
5712,folk metal|power metal,95
8286,atmospheric black metal,97
5853,,80
8195,sludge metal|doom metal,73
8257,,2
7411,extreme progressive metal,100
8085,symphonic power metal,89
8125,black metal,86
8287,death metal|funeral doom metal,100
2075,,91
2680,blackened death metal|grindcore,96
8125,black metal|death metal,94
6321,heavy metal,88
8288,symphonic black metal|depressive black metal|atmospheric black metal,90
8267,heavy metal,66
5216,blackened death metal,90
2784,,60
6171,neoclassical power metal,73
6580,,81
4749,ebm|industrial,85
7859,drone doom metal,99
1316,technical death metal|thrash metal,75
6143,,30
1316,,65
7247,thrash metal,90
8289,black metal,89
8007,black metal|blackened doom metal,70
8267,,94
8267,grindcore|melodic death metal,99
8290,death metal,90
5828,,65
7993,progressive metal|power metal|jazz,75
8267,death metal,65
8291,melodic death metal,80
6143,sludge metal,38
8292,black metal,92
8293,,70
1178,black metal|post-metal|hardcore,85
7772,industrial black metal|melodic black metal,50
7831,,94
1178,technical death metal|melodic death metal,90
8293,,60
7681,technical death metal,79
8293,heavy metal,90
8293,,65
8293,stoner metal,85
8293,folk metal|power metal,80
8293,heavy metal,80
8293,heavy metal,85
8294,death metal,80
8058,speed metal|thrash metal,68
1316,heavy metal,82
2784,,80
8267,heavy metal|hard rock,89
7076,,77
7930,progressive death metal|technical deathcore,30
4388,death metal,15
7247,thrash metal,85
7424,black metal|post-metal|sludge metal,80
3018,thrash metal,80
5721,black metal,85
8267,death metal,78
8125,atmospheric black metal|folk metal,93
8295,death metal|thrash metal,85
8296,black metal,93
5721,death metal,70
2118,progressive metal,100
8297,death metal,100
7915,depressive black metal,100
8195,,0
5721,death metal,70
7623,black metal|death metal,90
8058,,89
8049,gothic metal|doom metal,100
5227,black metal,85
8298,atmospheric black metal,85
1316,neoclassical power metal|progressive metal,72
8127,glam metal|hard rock|heavy metal,85
8127,heavy metal,85
1316,death metal,91
2680,death metal,26
8127,heavy metal|hard rock,75
7894,experimental death metal,0
7894,black metal|avantgarde black metal|industrial black metal,0
7894,progressive death metal|alternative metal,0
7894,death metal,50
5216,thrash metal,70
7268,industrial black metal|melodic black metal,92
7912,,5
5236,symphonic power metal|symphonic metal,92
5612,grindcore,40
2075,death metal|thrash metal,59
4388,brutal death metal,85
5216,black metal|death metal,80
2784,,88
6143,gothic metal|doom metal,95
2875,doom metal,65
2875,black metal,40
2075,,70
5721,,80
8299,alternative thrash metal,85
8300,heavy metal,85
8186,sludge metal|doom metal,75
8300,death metal,100
8248,symphonic metal|blackened death metal,79
7059,neofolk,70
8301,heavy metal,98
6143,melodic thrash metal|metalcore,71
6376,blackened doom metal,89
5216,progressive death metal,90
1316,symphonic heavy metal,48
8302,progressive thrash metal,80
8295,death metal,95
7413,experimental death metal,73
7748,avantgarde black metal,75
8302,depressive black metal|neoclassical,90
7993,thrash metal,80
7076,doom metal,59
7894,progressive death metal,0
8265,melodic death metal,99
2075,black metal,78
3018,folk metal|power metal,85
8302,black metal,100
8020,,90
7867,symphonic black metal,96
8267,technical thrash metal,84
7332,progressive rock,80
7332,progressive rock,65
7332,progressive metal,90
2784,,77
2348,black metal,60
7993,thrash metal,70
7247,,88
6580,heavy metal,91
8212,depressive black metal,100
8267,grindcore,97
8166,black metal,55
95,heavy metal,65
7150,neofolk,90
5216,,75
2875,black metal,0
3433,folk metal|power metal,95
8303,heavy metal,95
8304,power metal,99
7912,experimental black metal,85
5996,power metal,82
8248,blackened death metal,77
1316,thrash metal,94
8300,thrash metal,88
8270,death metal,95
5712,grindcore,100
5130,,97
2689,hard rock|heavy metal|progressive rock,70
5130,thrash metal,100
6747,death metal,80
8212,black metal,88
6531,technical death metal|melodic death metal,99
8267,thrash metal,60
8195,,13
8267,thrash metal,72
8302,black metal,95
6263,black metal,87
8267,progressive rock,99
8267,progressive power metal,87
8118,,88
5712,death metal,75
2303,death metal,93
2303,power metal,80
2303,progressive rock,51
8305,,87
8267,heavy metal,100
8267,us power metal,96
7076,doom metal,80
8139,heavy metal,75
2784,black metal,50
8248,death metal,44
8248,,45
8248,,68
8248,brutal death metal|technical death metal,75
8248,thrash metal,33
5712,teutonic thrash metal,80
5216,heavy metal,57
8306,black metal|thrash metal,3
5712,teutonic thrash metal,95
5612,stoner metal,86
1316,technical death metal|brutal death metal,71
